Origin Airport Code,Destination Airport Code,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Great Circle Distance,Timezone Difference,Continent Origin,Continent Destination,Route Popularity,Flight_Distance
ORG784,DST758,54.22232656,142.007751,44.61668974,86.41671291,4046.46442,-5,Asia,Asia,965,4078.000368
ORG749,DST804,4.109689608,135.9510049,-34.32015876,112.7163165,4918.030279,-10,Asia,Australia,553,4957.782609
ORG429,DST374,38.30125439,32.81679947,50.63564948,38.07625183,1432.679477,-1,Europe,Europe,305,1414.7108
ORG455,DST545,-25.05765173,13.30524008,-16.32542816,22.03225791,1328.318839,4,Africa,Africa,430,1375.917124
ORG909,DST184,-34.05853543,155.5909687,-38.3812482,122.0135224,3033.21344,-9,Australia,Australia,953,3012.973573
ORG379,DST396,43.07428922,-124.7862694,-41.84198729,151.4176062,12606.88108,2,North America,Australia,132,12636.81906
ORG443,DST477,-31.72395726,30.96956163,53.65501657,88.56402209,10988.62275,11,Africa,Asia,705,11036.62448
ORG841,DST295,21.21710807,24.92669081,-28.74057966,143.1520992,13798.90083,7,Africa,Australia,969,13785.10085
ORG849,DST418,-37.76871972,127.0610292,19.06322623,148.1340544,6692.787615,-6,Australia,Asia,824,6697.548017
ORG635,DST534,63.95465844,-4.377349892,-38.72363444,-66.7729608,12652.32061,4,Europe,South America,234,12621.22775
ORG668,DST551,49.95217411,-120.5920776,41.82565716,-122.1374126,911.453128,-8,North America,North America,639,865.474421
ORG993,DST429,-7.128863884,8.121079861,-5.641612674,-70.31360813,8658.483241,9,Africa,South America,814,8635.409116
ORG706,DST128,43.02709016,20.6264491,23.03132941,49.66967744,3472.276632,-2,Europe,Africa,902,3474.734571
ORG797,DST345,-35.41281914,139.0366256,-8.579171414,-7.846843026,14016.43417,-1,Australia,Africa,346,14025.58374
ORG867,DST590,22.11859215,-169.3438056,-52.51776463,-50.85839836,13853.4048,-9,North America,South America,379,13825.44216
ORG228,DST309,11.40183783,10.80325278,50.12339324,75.64976114,7254.167509,7,Africa,Asia,441,7301.437528
ORG556,DST497,27.53048881,111.1315429,0.111610294,35.15024352,8622.376316,-12,Asia,Africa,854,8670.158122
ORG448,DST906,-44.61189997,-66.37970064,6.290059647,-57.37637948,5731.287053,1,South America,South America,580,5768.215211
ORG574,DST409,-17.71627919,34.27672594,-29.35978006,-14.75904708,5125.37074,9,Africa,Africa,95,5151.005047
ORG659,DST458,45.92192759,69.54563575,41.20386168,1.920016473,5308.744357,-4,Asia,Europe,474,5265.923635
ORG282,DST467,16.73299428,-87.04308303,3.36147994,111.285648,17007.50277,-1,North America,Asia,67,16987.06224
ORG429,DST258,17.54475774,-147.2833523,49.37070258,47.49717547,12432.8041,-11,North America,Europe,47,12410.07088
ORG403,DST794,42.71483988,91.34647648,53.26804318,4.934086514,6134.531943,-10,Asia,Europe,25,6145.717168
ORG814,DST800,8.015494505,-65.83036876,19.55405223,-6.836907726,6468.559857,9,South America,Africa,525,6491.20179
ORG460,DST383,13.17193173,-66.42696997,38.13597384,7.531230397,7713.441062,7,South America,Europe,716,7756.916449
ORG887,DST843,43.03095301,-107.6705885,42.17232045,44.98095535,10154.52587,-6,North America,Europe,949,10174.07533
ORG252,DST641,-35.97537919,137.2279613,16.19832555,-54.1628624,17543.83337,-11,Australia,North America,337,17562.10004
ORG585,DST764,-32.48796745,159.882561,66.96758076,29.209981,15031.94276,-10,Australia,Europe,229,15052.00842
ORG826,DST419,58.9676164,-9.6013034,-14.66397907,157.1011036,14967.9436,1,Europe,Australia,535,14949.49084
ORG901,DST778,58.58271159,123.3511988,-24.08881206,52.36014854,11246.95883,-2,Asia,Africa,631,11280.48437
ORG132,DST760,-15.66537431,132.6796311,69.96493717,5.455515697,13004.35045,-9,Australia,Europe,301,13032.28818
ORG320,DST946,23.20579377,53.1771407,-10.98504679,147.8989346,10962.66354,5,Africa,Australia,788,10916.89401
ORG269,DST440,-25.92713717,9.104209635,21.06825387,121.9406467,13218.16273,6,Africa,Asia,578,13211.07272
ORG707,DST911,-17.01069322,37.43560857,53.38944705,106.9076832,10229.65048,-12,Africa,Asia,60,10263.58193
ORG967,DST501,-13.80037393,140.2123105,16.06326697,-136.5050788,9732.506509,11,Australia,North America,105,9760.040288
ORG522,DST410,63.23603465,33.18935126,32.57716538,-169.3039725,9175.974694,5,Europe,North America,473,9133.108343
ORG729,DST992,49.6266628,96.11833475,-22.03176407,-59.6393547,16283.23418,-1,Asia,South America,86,16296.8135
ORG476,DST547,56.78772877,37.84016692,10.02459259,1.039965555,6084.893835,10,Europe,Africa,278,6068.377504
ORG396,DST721,-10.02639553,4.554903061,23.0495364,146.7152579,15745.79481,4,Africa,Asia,841,15775.07515
ORG156,DST196,41.73603915,-20.75302937,-28.7446939,124.5786768,16581.40248,-12,Europe,Australia,816,16575.93351
ORG757,DST138,19.83471331,5.091969966,50.41128674,0.783922972,3421.113369,-5,Africa,Europe,524,3374.551613
ORG924,DST869,-12.10903837,-75.50646228,-15.9149267,132.9909302,15594.93653,5,South America,Australia,92,15640.65477
ORG449,DST577,-21.64975445,-69.81915727,7.805847512,82.49605812,16672.93503,10,South America,Asia,424,16673.67747
ORG603,DST904,-20.79688816,141.3895657,61.74167126,21.55106413,13588.65113,11,Australia,Europe,383,13585.49017
ORG928,DST818,31.52688899,30.10512652,24.28517734,-14.8471502,4459.00474,1,Africa,Africa,62,4414.794069
ORG975,DST264,8.388434768,-63.98607401,2.41383074,-76.27736835,1513.59412,3,South America,South America,42,1510.220296
ORG946,DST302,63.05141515,-108.0348367,-12.49936655,-11.49330985,11573.53867,2,North America,Africa,775,11576.12522
ORG314,DST921,15.19969705,-65.50180496,52.41625643,-126.9582335,6752.235081,4,North America,North America,408,6778.250761
ORG427,DST821,59.09690168,32.77718596,2.504934906,47.00181037,6412.073857,-1,Europe,Asia,47,6386.366076
ORG516,DST394,34.66720492,-61.34456561,42.31953977,-96.91138738,3184.747365,1,North America,North America,380,3195.795188
ORG733,DST114,3.985302013,47.41826877,64.69934872,-61.2886238,10478.80981,-11,Asia,North America,447,10511.94103
ORG207,DST133,51.36944822,-62.50558426,-35.4557911,120.2603661,18231.85476,-6,North America,Australia,945,18188.38457
ORG906,DST402,41.44082811,42.49540273,-19.05359741,144.4196764,12370.62051,-11,Europe,Australia,40,12397.94294
ORG246,DST869,41.52459847,37.06446118,53.62347783,49.96081346,1651.572968,-1,Europe,Europe,707,1633.710554
ORG311,DST882,-22.78395783,-47.95381162,-37.75875363,-33.67938328,2151.178541,1,South America,South America,293,2173.886735
ORG984,DST805,-16.70316578,128.4227577,-10.35298964,-7.188374967,14281.60772,-4,Australia,Africa,151,14259.47762
ORG256,DST716,24.49716099,7.031562669,54.32086496,15.10173357,3382.967542,-4,Africa,Europe,836,3347.094773
ORG646,DST310,-53.65080335,-30.15355317,10.5873071,56.77450029,10753.12445,-7,South America,Asia,322,10787.95953
ORG218,DST224,25.7727986,19.57587477,30.74277756,-1.726810792,2154.588949,-12,Africa,Africa,580,2198.912989
ORG826,DST516,6.328747485,147.1837227,5.765964916,126.1447606,2327.092173,6,Asia,Asia,304,2305.843277
ORG995,DST545,-17.92983447,142.5758928,46.44387976,84.9461189,9190.455059,1,Australia,Asia,544,9218.249808
ORG178,DST648,60.55730514,-2.165198651,-21.74236021,147.7704579,15107.92201,12,Europe,Australia,307,15145.83002
ORG802,DST543,7.303987416,33.69145823,-43.69352123,117.2133099,10051.56031,0,Africa,Australia,226,10068.60724
ORG881,DST280,-30.31553499,-71.120233,-38.83305943,-77.36458679,1105.576525,4,South America,South America,438,1088.057273
ORG211,DST333,45.14900888,115.9391799,58.45135423,-134.3375334,6820.588344,11,Asia,North America,585,6811.225054
ORG852,DST691,-15.04606402,151.7960848,45.55546333,-62.53291606,15350.744,0,Australia,North America,947,15332.16913
ORG265,DST147,68.72829711,21.91919302,-11.5763988,158.7020279,12952.89499,11,Europe,Australia,852,12984.18602
ORG399,DST493,55.68555137,-7.346761778,40.08893509,-14.74446642,1817.38988,-3,Europe,Europe,241,1861.981462
ORG812,DST628,-5.244532968,51.27524946,50.46601444,64.40791422,6321.711015,-4,Africa,Asia,558,6273.499615
ORG530,DST723,-6.559322276,32.24861238,52.55102863,41.89454898,6635.988799,-5,Africa,Europe,634,6668.456813
ORG934,DST386,57.42019794,-100.2030589,-36.27918158,145.0733988,14772.94044,1,North America,Australia,595,14790.54105
ORG938,DST899,-14.05174765,20.89584736,52.70903101,-53.29576642,10218.15366,4,Africa,North America,475,10176.0064
ORG320,DST765,41.93156191,43.12493893,58.03417763,15.69546384,2622.191897,-12,Asia,Europe,542,2601.044443
ORG541,DST336,39.20946069,43.51350735,-14.26698598,129.1107105,10633.80847,12,Europe,Australia,354,10678.57026
ORG714,DST604,40.04232713,-107.2727959,-10.67370453,114.343728,14785.46498,-3,North America,Australia,236,14747.88077
ORG128,DST100,-16.99209466,11.10177989,-23.625854,119.935178,11068.29983,-2,Africa,Australia,615,11020.53245
ORG554,DST708,45.20224812,45.58525965,17.60709657,2.689227603,5007.878438,-3,Asia,Africa,920,5028.150844
ORG969,DST439,16.13986734,75.18128787,45.26138813,-4.183608135,7917.246218,12,Asia,Europe,843,7958.330201
ORG496,DST456,29.85922156,-142.2090462,43.50429973,89.23108116,10322.1462,-9,North America,Asia,775,10364.48415
ORG750,DST661,65.23937778,-124.9646903,27.99634413,-163.0391515,4910.502085,-8,North America,North America,427,4924.385183
ORG922,DST441,-5.271078926,-7.668100241,57.94000656,-139.8691777,12859.96451,-12,Africa,North America,914,12846.12841
ORG140,DST492,34.73580583,-90.96155783,69.71703635,-129.1087219,4522.084131,-9,North America,North America,999,4486.633506
ORG193,DST255,-40.14993839,-46.85108691,-30.14353292,156.2954377,11842.11872,10,South America,Australia,720,11848.79621
ORG281,DST884,48.6475018,-78.70203644,-49.30129212,-84.33906391,10904.81308,8,North America,South America,222,10945.38993
ORG165,DST462,1.323762408,53.16466962,29.13889278,117.0750764,7418.645092,4,Africa,Asia,530,7455.985465
ORG415,DST996,38.27090169,-9.115608461,12.32366887,48.13245316,6319.045155,10,Europe,Africa,282,6293.453414
ORG717,DST186,-9.82196539,-47.41341299,-13.51273901,-8.690581146,4232.49847,6,South America,Africa,407,4247.314514
ORG539,DST139,18.66481541,43.22806129,41.90814175,66.31027913,3381.869066,-6,Africa,Asia,565,3422.026199
ORG318,DST320,47.5210199,14.56877296,-8.54983926,-7.14107793,6591.96598,11,Europe,Africa,943,6560.840357
ORG226,DST231,56.6985756,-159.1479587,47.05264331,-133.6013554,2037.609217,8,North America,North America,366,2005.380322
ORG575,DST333,1.253591872,29.70475241,52.55304514,-67.08055492,10354.62744,-10,Africa,North America,112,10353.98213
ORG525,DST721,-21.51457188,144.6896113,-33.21850504,122.5424995,2536.52423,-1,Australia,Australia,196,2489.862633
ORG715,DST814,39.28317711,-110.1636295,33.19102298,10.99897788,9934.775543,5,North America,Africa,695,9955.941239
ORG748,DST285,35.29859292,-145.5605068,41.82684021,16.01697902,11236.14652,-4,North America,Europe,996,11284.23539
ORG923,DST867,-27.97535599,-70.92912015,53.61889128,12.20886268,12049.6608,-10,South America,Europe,256,12025.34916
ORG706,DST309,8.983127142,61.21621747,37.68868069,10.35378281,5996.378434,4,Asia,Europe,306,6024.120372
ORG571,DST391,22.28080319,60.29877264,-13.63931275,-31.21092353,10729.63314,9,Asia,South America,760,10693.19406
ORG625,DST594,23.65735939,48.79685264,-18.92434576,-40.25441192,10746.91201,-12,Africa,South America,796,10707.93351
ORG218,DST879,11.2892886,-52.72932754,-26.58514833,153.9161964,16748.90528,7,South America,Australia,374,16767.01516
ORG885,DST515,34.73122974,23.22851952,-1.368355671,-44.69968716,8098.874357,-8,Africa,South America,361,8084.683134
ORG842,DST397,-38.34820961,158.6944163,-40.60546685,-52.68047632,10674.7911,-7,Australia,South America,146,10715.62566
ORG309,DST549,28.73172371,-111.8646269,36.02794523,34.78570582,12013.22334,3,North America,Europe,959,12050.52854
ORG176,DST917,-22.69397902,-37.5945939,64.40677931,8.497264739,10463.90263,-2,South America,Europe,533,10512.86421
ORG109,DST515,35.52992037,-22.89786312,36.79182297,-116.5550779,8023.0759,1,Europe,North America,649,8067.706891
ORG740,DST815,55.94518244,88.02640378,37.03725365,-92.16781593,9675.895252,2,Asia,North America,295,9678.874491
ORG352,DST807,-10.06301243,-55.34972339,-32.43830249,153.6047613,14377.59862,9,South America,Australia,785,14426.50937
ORG730,DST137,45.69541137,-147.8206308,-16.06642336,132.2526417,10521.9695,-7,North America,Australia,337,10560.17186
ORG862,DST809,33.79052931,-115.8035904,47.27875604,-142.8781205,2713.97131,1,North America,North America,774,2675.41118
ORG520,DST156,-25.88392826,153.3851636,35.43350373,85.57323995,9856.269877,3,Australia,Asia,793,9868.92291
ORG214,DST205,-25.64514358,133.3486158,45.46572136,75.90374184,9805.489912,2,Australia,Asia,590,9802.793884
ORG596,DST607,-24.80744307,-64.96128178,47.39358312,41.69423148,13233.11524,4,South America,Asia,67,13280.20207
ORG981,DST276,-31.35659332,140.5758631,31.82747942,-160.8013274,9347.925526,12,Australia,North America,598,9370.562469
ORG285,DST307,-51.1124989,-54.84378853,28.66552361,-103.6496852,10075.01713,-7,South America,North America,746,10084.66752
ORG365,DST694,-19.96230501,0.600564356,-20.26316647,125.4603961,12530.53914,8,Africa,Australia,360,12529.01085
ORG533,DST387,62.31256444,5.463751472,-48.94002242,-49.69455978,13294.33907,9,Europe,South America,258,13315.99039
ORG387,DST492,47.74152433,92.36029149,36.70416702,23.02111102,5644.122059,8,Asia,Europe,8,5603.404588
ORG844,DST510,-28.47501941,134.1343694,-25.07696365,-58.78853596,13902.09888,10,Australia,South America,595,13898.519
ORG272,DST689,43.02188183,-9.871123788,-39.3129387,-62.01875642,10550.78649,1,Europe,South America,395,10590.90376
ORG982,DST676,9.385632665,-17.26734123,36.53630976,26.53539046,5336.623219,-3,Africa,Europe,324,5295.372927
ORG345,DST134,-19.89123649,138.486908,33.93567324,49.53429426,11132.6374,-8,Australia,Africa,970,11175.75618
ORG692,DST198,-53.35985641,-64.79781637,39.46709127,25.86405712,13456.94312,4,South America,Europe,44,13421.26206
ORG688,DST886,5.57827686,-68.95969626,2.50659103,110.6095424,19114.81843,1,South America,Asia,235,19113.58843
ORG371,DST792,49.11364305,82.27873639,5.906982201,127.093237,6375.720371,-4,Asia,Asia,811,6368.214686
ORG993,DST670,52.61650337,22.90690867,54.89159165,-7.47804175,1997.517748,1,Europe,Europe,913,2030.360922
ORG511,DST978,-17.73865024,137.3402559,41.32200198,-56.28823512,17088.53909,-4,Australia,North America,836,17038.79915
ORG235,DST745,13.98118267,34.64771417,-19.87269004,144.2657066,12549.7865,2,Africa,Australia,21,12529.63562
ORG621,DST912,-30.97772817,149.3777949,36.81189435,55.28684056,12335.8599,-8,Australia,Asia,854,12361.21057
ORG323,DST496,-31.39956527,111.7340563,54.02562195,-131.4369836,14498.25171,-3,Australia,North America,547,14466.70872
ORG620,DST352,6.282233413,5.226791764,-32.70324917,-50.19840086,7277.369761,8,Africa,South America,772,7252.7537
ORG932,DST568,61.39946355,-60.66303972,13.94079886,41.35402502,9274.595808,-10,North America,Africa,595,9299.874065
ORG237,DST770,29.19601988,125.4900645,34.15911025,90.51272594,3338.998181,6,Asia,Asia,967,3332.451526
ORG923,DST828,1.542354526,96.13105689,5.085436526,6.325869265,9970.773882,-6,Asia,Africa,586,9956.576881
ORG698,DST968,-24.41572356,125.6507776,36.01909519,123.2217787,6724.89117,-4,Australia,Asia,441,6734.891177
ORG980,DST298,25.75064637,-168.6745809,53.41888192,-141.3390224,3818.367393,3,North America,North America,269,3852.119711
ORG575,DST831,-10.17932354,140.4701757,-38.85993936,144.2112726,3210.752569,8,Australia,Australia,511,3243.698451
ORG699,DST639,-30.70182812,36.25119688,-43.71303626,153.0970528,9547.382242,3,Africa,Australia,403,9522.374477
ORG960,DST467,48.27738916,111.2089458,-21.62565005,2.217145381,13171.1612,-6,Asia,Africa,364,13157.78189
ORG955,DST689,-8.539658072,-75.23128257,-17.77751515,117.2198353,16784.99207,-7,South America,Australia,292,16826.41833
ORG640,DST721,64.46141469,10.29600273,19.89238168,129.82374,9323.174257,-2,Europe,Asia,704,9279.489467
ORG455,DST831,23.26717934,105.9490457,-27.11591001,-1.283812755,12785.1409,1,Asia,Africa,926,12784.94477
ORG411,DST975,44.66770163,-113.2701965,-13.84438562,111.1631292,14610.94424,1,North America,Australia,807,14651.26385
ORG409,DST149,36.06656934,123.5552595,18.62120889,-15.1280682,12541.6333,-8,Asia,Africa,3,12509.38761
ORG621,DST307,50.15327808,26.80488762,40.56578776,-24.65789345,4072.676198,5,Europe,Europe,746,4103.238351
ORG413,DST510,-30.4348628,138.620132,55.47786754,28.36062142,14000.89822,-6,Australia,Europe,768,14012.19343
ORG682,DST604,-32.47895701,18.37626276,34.56958924,-131.1904501,17195.05923,1,Africa,North America,69,17240.86673
ORG707,DST249,11.32659422,-63.35012547,25.64683799,118.9240231,15896.4599,-12,South America,Asia,361,15940.9255
ORG910,DST109,6.34753485,-64.3025845,39.77558625,64.56659206,12689.3112,-11,South America,Asia,478,12694.14412
ORG195,DST662,54.10124524,137.372535,-41.710391,144.8876082,10677.85022,-10,Asia,Australia,174,10630.59951
ORG909,DST612,7.249366458,-53.71782382,-14.49856429,-57.77950554,2459.40358,-2,South America,South America,335,2499.9902
ORG989,DST374,54.84337371,7.72835966,51.93996794,52.7927148,2953.394523,9,Europe,Asia,236,2921.313951
ORG126,DST361,-0.349181154,-66.26584347,22.13233753,-4.464084011,7137.503563,-7,South America,Africa,680,7133.620808
ORG835,DST951,1.998448023,-68.55923535,32.72851625,83.83263324,15185.27821,7,South America,Asia,432,15229.09879
ORG762,DST702,20.2777427,-72.78877195,23.49997942,-71.32146498,388.9570217,-10,North America,North America,375,369.7544391
ORG116,DST284,42.59064874,-113.4777716,-44.77175522,-61.5512909,10994.70404,-4,North America,South America,574,10959.67331
ORG333,DST710,-44.09963648,-44.12790099,46.67092165,-19.66472773,10375.26325,3,South America,Europe,201,10334.62372
ORG897,DST677,69.66375827,7.261827032,-37.26718223,145.9744596,15662.92995,0,Europe,Australia,996,15672.59033
ORG629,DST153,-38.01267137,118.190201,-25.59443785,141.6518454,2600.281617,-11,Australia,Australia,658,2574.713178
ORG122,DST710,39.21858845,-70.26380561,57.63360185,47.37859825,7786.287429,-6,North America,Europe,566,7795.631329
ORG738,DST550,8.53666124,-47.47980257,-11.82795137,114.4032798,17999.36421,11,South America,Australia,669,17963.4429
